Monstad,Teyvat,728,83.317,1,5,3,3
Liyue,Teyvat,728,14.841,1,5,3,6
Monstad,Teyvat,729,37.896,12,0,5,1
Liyue,Teyvat,729,43.195,12,0,2,0
Monstad,Teyvat,730,49.455,0,3,2,0
Liyue,Teyvat,730,95.656,10,2,7,1
Monstad,Teyvat,731,66.054,2,1,2,6
Liyue,Teyvat,731,65.491,11,2,7,3
Monstad,Teyvat,732,65.161,1,5,5,0
Liyue,Teyvat,732,16.046,4,2,1,3
Monstad,Teyvat,733,81.932,17,1,2,0
Liyue,Teyvat,733,54.962,16,1,3,1
Monstad,Teyvat,734,83.982,4,0,1,4
Liyue,Teyvat,734,48.388,8,1,5,3
Monstad,Teyvat,735,60.493,17,4,1,3
Liyue,Teyvat,735,43.33,4,5,0,5
Monstad,Teyvat,736,6.56,0,2,5,6
Liyue,Teyvat,736,21.004,16,5,0,7
Monstad,Teyvat,737,58.727,15,0,2,5
Liyue,Teyvat,737,63.088,20,4,3,3
Monstad,Teyvat,738,56.452,5,1,6,5
Liyue,Teyvat,738,24.322,0,2,5,4
Monstad,Teyvat,739,15.727,20,1,6,5
Liyue,Teyvat,739,79.1,0,0,1,6
Monstad,Teyvat,740,60.676,4,4,5,7
Liyue,Teyvat,740,53.42,8,5,3,3
Monstad,Teyvat,741,38.003,1,0,4,3
Liyue,Teyvat,741,79.673,4,3,3,6
Monstad,Teyvat,742,10.957,8,1,3,4
Liyue,Teyvat,742,67.308,6,1,7,6
Monstad,Teyvat,743,56.861,6,1,1,5
Liyue,Teyvat,743,57.186,20,0,4,6
Monstad,Teyvat,744,76.053,17,3,3,4
Liyue,Teyvat,744,7.483,3,1,7,5
Monstad,Teyvat,745,47.437,14,0,3,3
Liyue,Teyvat,745,22.346,4,0,1,7
Monstad,Teyvat,746,23.016,8,5,7,3
Liyue,Teyvat,746,79.247,0,3,5,2
Monstad,Teyvat,747,29.089,4,2,4,3
Liyue,Teyvat,747,20.556,4,1,7,4
Monstad,Teyvat,748,68.573,5,3,5,6
Liyue,Teyvat,748,20.368,7,1,4,0
Monstad,Teyvat,749,45.895,4,1,3,2
Liyue,Teyvat,749,11.028,0,0,3,6
Monstad,Teyvat,750,25.251,1,1,4,6
Liyue,Teyvat,750,71.945,17,3,3,5
Monstad,Teyvat,751,66.303,10,3,1,6
Liyue,Teyvat,751,11.035,0,4,5,4
Monstad,Teyvat,752,88.07,17,1,0,1
Liyue,Teyvat,752,59.252,14,2,2,2
Monstad,Teyvat,753,96.602,9,3,5,4
Liyue,Teyvat,753,36.335,2,2,2,4
Monstad,Teyvat,754,36.226,0,0,1,5
Liyue,Teyvat,754,25.136,1,2,5,3
Monstad,Teyvat,755,13.668,1,2,3,4
Liyue,Teyvat,755,91.39,2,1,4,6
Monstad,Teyvat,756,7.452,2,5,7,3
Liyue,Teyvat,756,97.35,4,3,3,1
Monstad,Teyvat,757,51.016,13,4,2,2
Liyue,Teyvat,757,38.041,19,5,6,3
Monstad,Teyvat,758,78.258,10,5,1,1
Liyue,Teyvat,758,24.437,6,3,0,6
Monstad,Teyvat,759,91.603,17,4,6,1
Liyue,Teyvat,759,13.431,14,5,7,4
Monstad,Teyvat,760,52.895,18,1,5,5
Liyue,Teyvat,760,22.635,9,3,6,5
Monstad,Teyvat,761,59.804,7,1,5,3
Liyue,Teyvat,761,19.584,2,1,4,7
Monstad,Teyvat,762,49.605,6,1,5,6
Liyue,Teyvat,762,73.184,6,0,7,5
Monstad,Teyvat,763,66.206,2,2,6,0
Liyue,Teyvat,763,94.184,5,3,0,3
Monstad,Teyvat,764,22.411,0,1,4,1
Liyue,Teyvat,764,94.13,18,1,2,2
Monstad,Teyvat,765,48.522,10,0,0,6
Liyue,Teyvat,765,69.128,0,1,2,2
Monstad,Teyvat,766,45.246,14,1,1,1
Liyue,Teyvat,766,21.249,3,4,6,4
Monstad,Teyvat,767,67.525,17,2,0,6
Liyue,Teyvat,767,20.636,5,2,0,1
Monstad,Teyvat,768,53.722,2,3,7,5
Liyue,Teyvat,768,90.197,18,3,2,6
Monstad,Teyvat,769,81.389,0,1,7,0
Liyue,Teyvat,769,44.199,11,4,3,3
Monstad,Teyvat,770,41.214,8,5,2,4
Liyue,Teyvat,770,70.671,12,4,5,2
Monstad,Teyvat,771,33.57,16,2,2,0
Liyue,Teyvat,771,23.018,18,2,3,7
Monstad,Teyvat,772,60.924,2,5,1,6
Liyue,Teyvat,772,52.008,13,5,3,2
Monstad,Teyvat,773,20.661,20,2,5,2
Liyue,Teyvat,773,34.694,18,3,3,7
Monstad,Teyvat,774,78.215,13,1,5,4
Liyue,Teyvat,774,61.891,3,0,2,3
Monstad,Teyvat,775,84.232,4,5,5,1
Liyue,Teyvat,775,22.61,4,4,6,7
Monstad,Teyvat,776,22.77,2,4,6,3
Liyue,Teyvat,776,87.415,6,0,5,4
Monstad,Teyvat,777,86.381,10,5,3,6
Liyue,Teyvat,777,57.492,14,3,7,1
Monstad,Teyvat,778,39.554,15,3,0,7
Liyue,Teyvat,778,27.898,13,3,6,1
Monstad,Teyvat,779,43.408,6,1,5,5
Liyue,Teyvat,779,86.6,2,1,5,6
Monstad,Teyvat,780,78.686,14,2,7,2
Liyue,Teyvat,780,25.248,5,5,5,2
Monstad,Teyvat,781,21.2,2,2,6,0
Liyue,Teyvat,781,85.489,5,2,0,6
Monstad,Teyvat,782,19.201,16,0,5,5
Liyue,Teyvat,782,53.315,2,2,1,1
Monstad,Teyvat,783,10.857,11,3,3,1
Liyue,Teyvat,783,5.339,11,3,0,0
Monstad,Teyvat,784,94.459,19,4,2,7
Liyue,Teyvat,784,57.829,10,3,0,7
Monstad,Teyvat,785,70.313,6,1,4,3
Liyue,Teyvat,785,43.495,4,2,5,5
Monstad,Teyvat,786,18.456,12,3,2,2
Liyue,Teyvat,786,36.054,2,0,2,4
Monstad,Teyvat,787,23.731,8,3,6,7
Liyue,Teyvat,787,63.993,1,1,0,0
Monstad,Teyvat,788,22.61,17,5,7,2
Liyue,Teyvat,788,86.631,9,4,5,1
Monstad,Teyvat,789,18.12,6,2,5,4
Liyue,Teyvat,789,71.204,3,5,1,0
Monstad,Teyvat,790,63.884,5,5,1,1
Liyue,Teyvat,790,61.808,4,0,6,6
Monstad,Teyvat,791,63.518,16,1,0,5
Liyue,Teyvat,791,4.212,18,5,6,5
Monstad,Teyvat,792,65.573,9,2,3,2
Liyue,Teyvat,792,72.128,20,2,2,5
Monstad,Teyvat,793,99.278,13,4,5,4
Liyue,Teyvat,793,91.768,16,0,0,7
Monstad,Teyvat,794,38.063,14,0,5,4
Liyue,Teyvat,794,43.821,19,2,6,5
Monstad,Teyvat,795,21.294,0,5,1,7
Liyue,Teyvat,795,58.285,9,4,6,1
Monstad,Teyvat,796,4.975,1,3,4,5
Liyue,Teyvat,796,40.96,20,4,0,1
Monstad,Teyvat,797,75.647,9,2,7,3
Liyue,Teyvat,797,35.996,2,3,5,0
Monstad,Teyvat,798,95.209,15,5,2,3
Liyue,Teyvat,798,15.054,4,2,4,1
Monstad,Teyvat,799,93.179,17,4,1,6
Liyue,Teyvat,799,53.97,15,3,0,2
Monstad,Teyvat,800,82.273,8,3,2,1
Liyue,Teyvat,800,25.026,9,3,1,6
Monstad,Teyvat,801,68.764,9,3,1,5
Liyue,Teyvat,801,76.132,1,5,3,0
Monstad,Teyvat,802,68.231,11,4,3,7
Liyue,Teyvat,802,77.127,20,5,6,4
Monstad,Teyvat,803,59.015,12,3,0,5
Liyue,Teyvat,803,6.639,14,4,3,1
Monstad,Teyvat,804,18.358,13,5,2,5
Liyue,Teyvat,804,89.824,1,5,7,3
Monstad,Teyvat,805,69.223,16,0,2,7
Liyue,Teyvat,805,28.058,19,1,1,4
Monstad,Teyvat,806,64.437,16,4,3,4
Liyue,Teyvat,806,86.828,19,4,2,1
Monstad,Teyvat,807,44.2,20,2,0,0
Liyue,Teyvat,807,14.263,16,4,3,6
Monstad,Teyvat,808,95.861,13,2,4,7
Liyue,Teyvat,808,41.786,17,4,4,2
Monstad,Teyvat,809,26.781,20,5,3,4
Liyue,Teyvat,809,6.51,8,5,0,3
Monstad,Teyvat,810,65.361,4,1,2,2
Liyue,Teyvat,810,76.658,12,1,4,1
Monstad,Teyvat,811,29.325,0,3,5,0
Liyue,Teyvat,811,44.718,6,2,1,3
Monstad,Teyvat,812,31.287,18,3,4,3
Liyue,Teyvat,812,52.747,18,2,2,3
Monstad,Teyvat,813,29.753,18,4,7,6
Liyue,Teyvat,813,30.48,0,2,6,7
Monstad,Teyvat,814,3.168,8,0,0,6
Liyue,Teyvat,814,83.502,0,5,4,5
Monstad,Teyvat,815,2.092,12,0,1,2
Liyue,Teyvat,815,96.801,9,0,1,3
Monstad,Teyvat,816,78.836,0,2,4,4
Liyue,Teyvat,816,46.629,7,1,7,6
Monstad,Teyvat,817,28.827,14,4,7,1
Liyue,Teyvat,817,33.545,3,2,5,7
Monstad,Teyvat,818,42.876,7,0,5,0
Liyue,Teyvat,818,1.646,9,4,6,2
Monstad,Teyvat,819,55.191,7,2,4,0
Liyue,Teyvat,819,17.907,1,2,1,2
Monstad,Teyvat,820,58.698,19,0,4,2
Liyue,Teyvat,820,15.692,11,4,7,2
Monstad,Teyvat,821,29.895,14,0,4,6
Liyue,Teyvat,821,97.629,4,1,5,0
Monstad,Teyvat,822,12.663,18,3,2,7
Liyue,Teyvat,822,23.893,1,5,5,1
Monstad,Teyvat,823,11.401,1,0,2,5
Liyue,Teyvat,823,80.48,17,5,4,1
Monstad,Teyvat,824,71.651,7,2,5,4
Liyue,Teyvat,824,82.428,12,2,0,4
Monstad,Teyvat,825,1.665,8,3,1,3
Liyue,Teyvat,825,23.926,1,3,7,4
Monstad,Teyvat,826,14.698,6,5,5,1
Liyue,Teyvat,826,91.949,16,2,1,4
Monstad,Teyvat,827,0.56,13,2,4,6
Liyue,Teyvat,827,9.384,12,1,5,5
Monstad,Teyvat,828,59.48,20,1,5,1
Liyue,Teyvat,828,42.518,10,1,5,6
Monstad,Teyvat,829,54.418,4,2,7,0
Liyue,Teyvat,829,83.899,3,0,7,2
Monstad,Teyvat,830,19.153,3,0,3,7
Liyue,Teyvat,830,78.585,1,5,7,3
Monstad,Teyvat,831,87.83,11,4,1,4
Liyue,Teyvat,831,27.334,0,5,5,3
Monstad,Teyvat,832,76.593,9,1,4,4
Liyue,Teyvat,832,28.898,5,1,4,2
Monstad,Teyvat,833,50.545,11,4,4,0
Liyue,Teyvat,833,28.287,3,0,2,4
Monstad,Teyvat,834,77.162,15,0,3,6
Liyue,Teyvat,834,45.914,6,1,0,7
Monstad,Teyvat,835,18.611,3,0,7,0
Liyue,Teyvat,835,63.845,10,2,2,2
Monstad,Teyvat,836,11.821,18,2,4,5
Liyue,Teyvat,836,61.282,6,3,3,3
Monstad,Teyvat,837,42.875,15,2,7,4
Liyue,Teyvat,837,18.759,7,5,0,0
Monstad,Teyvat,838,10.275,7,4,2,4
Liyue,Teyvat,838,92.153,10,3,2,1
Monstad,Teyvat,839,49.675,3,0,1,4
Liyue,Teyvat,839,56.349,10,2,4,4
Monstad,Teyvat,840,75.093,17,5,0,2
Liyue,Teyvat,840,71.233,12,3,0,1
Monstad,Teyvat,841,86.983,16,3,7,3
Liyue,Teyvat,841,82.939,11,5,4,0
Monstad,Teyvat,842,90.094,2,3,4,1
Liyue,Teyvat,842,27.716,14,5,7,7
Monstad,Teyvat,843,39.776,14,5,7,4
Liyue,Teyvat,843,49.433,20,5,6,0
Monstad,Teyvat,844,54.961,19,2,4,7
Liyue,Teyvat,844,99.719,13,0,6,5
Monstad,Teyvat,845,91.385,4,2,1,1
Liyue,Teyvat,845,44.449,0,3,1,0
Monstad,Teyvat,846,1.983,10,2,4,6
Liyue,Teyvat,846,36.97,20,3,7,4
Monstad,Teyvat,847,35.828,11,5,3,3
Liyue,Teyvat,847,27.23,15,3,1,6
Monstad,Teyvat,848,32.683,11,1,4,6
Liyue,Teyvat,848,53.109,3,2,0,6
Monstad,Teyvat,849,3.888,14,2,4,4
Liyue,Teyvat,849,22.993,7,0,0,4
Monstad,Teyvat,850,31.753,19,5,6,4
Liyue,Teyvat,850,40.772,5,5,6,2
Monstad,Teyvat,851,94.538,16,0,0,1
Liyue,Teyvat,851,71.931,15,0,6,3
Monstad,Teyvat,852,58.753,14,1,0,7
Liyue,Teyvat,852,78.233,20,5,5,5
Monstad,Teyvat,853,67.991,2,2,3,1
Liyue,Teyvat,853,73.602,3,4,6,4
Monstad,Teyvat,854,35.623,2,4,5,0
Liyue,Teyvat,854,68.22,17,5,5,2
Monstad,Teyvat,855,45.201,14,3,7,6
Liyue,Teyvat,855,45.813,2,3,7,7
Monstad,Teyvat,856,85.94,19,3,3,6
Liyue,Teyvat,856,84.258,0,3,6,3
Monstad,Teyvat,857,57.718,13,0,6,0
Liyue,Teyvat,857,96.721,11,0,6,3
Monstad,Teyvat,858,12.058,10,1,5,3
Liyue,Teyvat,858,14.146,4,3,3,7
Monstad,Teyvat,859,95.117,0,4,7,6
Liyue,Teyvat,859,87.167,1,0,4,5
Monstad,Teyvat,860,85.98,11,0,5,5
Liyue,Teyvat,860,39.667,19,0,0,4
Monstad,Teyvat,861,52.861,3,4,4,7
Liyue,Teyvat,861,27.32,2,3,4,5
Monstad,Teyvat,862,77.455,19,4,2,7
Liyue,Teyvat,862,41.025,3,1,5,2
Monstad,Teyvat,863,54.724,6,3,2,4
Liyue,Teyvat,863,54.376,8,0,6,1
Monstad,Teyvat,864,64.384,6,3,2,3
Liyue,Teyvat,864,68.499,2,5,7,6
Monstad,Teyvat,865,66.253,13,4,0,7
Liyue,Teyvat,865,85.022,5,3,5,3
Monstad,Teyvat,866,40.45,10,0,7,1
Liyue,Teyvat,866,73.663,18,5,3,7
Monstad,Teyvat,867,18.458,5,5,5,1
Liyue,Teyvat,867,87.2,3,0,0,4
Monstad,Teyvat,868,42.06,20,0,1,0
Liyue,Teyvat,868,62.421,3,1,7,3
Monstad,Teyvat,869,85.909,14,1,3,3
Liyue,Teyvat,869,77.051,12,3,7,2
Monstad,Teyvat,870,28.059,18,5,4,3
Liyue,Teyvat,870,79.273,4,3,4,6
Monstad,Teyvat,871,86.875,17,1,2,3
Liyue,Teyvat,871,84.468,11,2,4,5
Monstad,Teyvat,872,29.511,11,4,7,4
Liyue,Teyvat,872,81.299,13,0,4,4
Monstad,Teyvat,873,93.495,15,5,4,3
Liyue,Teyvat,873,52.622,17,4,1,7
Monstad,Teyvat,874,94.389,15,4,0,7
Liyue,Teyvat,874,29.482,10,3,7,3
Monstad,Teyvat,875,49.469,9,2,0,0
Liyue,Teyvat,875,77.779,18,4,7,5
Monstad,Teyvat,876,81.042,2,5,1,3
Liyue,Teyvat,876,45.438,1,2,6,1
Monstad,Teyvat,877,81.04,16,1,0,5
Liyue,Teyvat,877,57.958,11,0,6,6
Monstad,Teyvat,878,75.613,2,3,4,4
Liyue,Teyvat,878,54.22,2,4,4,6
Monstad,Teyvat,879,6.51,13,1,1,5
Liyue,Teyvat,879,85.716,12,0,5,1
Monstad,Teyvat,880,76.601,8,1,1,6
Liyue,Teyvat,880,48.751,17,1,1,4
Monstad,Teyvat,881,39.011,1,5,0,1
Liyue,Teyvat,881,17.008,15,4,2,6
Monstad,Teyvat,882,19.48,13,5,4,7
Liyue,Teyvat,882,26.957,20,4,0,3
Monstad,Teyvat,883,78.908,20,1,5,6
Liyue,Teyvat,883,64.265,18,5,6,0
Monstad,Teyvat,884,26.089,10,5,4,5
Liyue,Teyvat,884,67.16,13,0,3,6
Monstad,Teyvat,885,32.149,0,3,7,7
Liyue,Teyvat,885,18.045,8,1,7,0
Monstad,Teyvat,886,31.074,14,0,4,7
Liyue,Teyvat,886,42.444,7,3,4,0
Monstad,Teyvat,887,96.106,13,1,0,3
Liyue,Teyvat,887,44.83,0,1,3,3
Monstad,Teyvat,888,88.401,8,2,1,2
Liyue,Teyvat,888,23.682,10,1,2,2
Monstad,Teyvat,889,29.98,20,5,6,7
Liyue,Teyvat,889,73.799,11,3,3,4
Monstad,Teyvat,890,1.438,19,3,7,1
Liyue,Teyvat,890,95.18,13,2,7,2
Monstad,Teyvat,891,29.897,9,1,4,6
Liyue,Teyvat,891,15.859,20,5,6,2
Monstad,Teyvat,892,62.813,16,5,2,6
Liyue,Teyvat,892,8.659,7,5,2,5
Monstad,Teyvat,893,73.069,7,2,3,3
Liyue,Teyvat,893,25.641,20,3,1,3
Monstad,Teyvat,894,47.454,5,5,1,6
Liyue,Teyvat,894,77.159,7,0,4,0
Monstad,Teyvat,895,19.344,5,2,0,0
Liyue,Teyvat,895,63.269,17,5,3,6
Monstad,Teyvat,896,93.429,18,2,7,2
Liyue,Teyvat,896,78.661,16,1,3,4
Monstad,Teyvat,897,41.006,6,3,4,2
Liyue,Teyvat,897,72.39,15,0,0,0
Monstad,Teyvat,898,75.26,7,5,7,1
Liyue,Teyvat,898,69.538,12,5,7,2
Monstad,Teyvat,899,60.617,13,0,3,0
Liyue,Teyvat,899,77.402,2,3,0,3
Monstad,Teyvat,900,51.885,12,3,7,4
Liyue,Teyvat,900,57.409,16,5,2,5
Monstad,Teyvat,901,74.061,1,3,7,6
Liyue,Teyvat,901,48.397,18,4,0,4
Monstad,Teyvat,902,70.065,11,0,6,6
Liyue,Teyvat,902,13.679,6,1,3,3
Monstad,Teyvat,903,37.141,19,0,2,3
Liyue,Teyvat,903,30.472,16,5,1,4
Monstad,Teyvat,904,27.036,3,3,0,4
Liyue,Teyvat,904,88.364,4,5,6,0
Monstad,Teyvat,905,48.62,0,3,7,3
Liyue,Teyvat,905,4.433,0,3,4,6
Monstad,Teyvat,906,90.243,17,0,1,7
Liyue,Teyvat,906,96.434,13,2,3,2
Monstad,Teyvat,907,53.425,12,5,4,5
Liyue,Teyvat,907,99.992,10,4,4,7
Monstad,Teyvat,908,50.156,10,3,6,0
Liyue,Teyvat,908,14.893,10,1,6,4
Monstad,Teyvat,909,35.669,10,3,4,5
Liyue,Teyvat,909,8.615,20,1,3,5
Monstad,Teyvat,910,90.032,15,3,7,5
Liyue,Teyvat,910,62.595,10,0,4,0
Monstad,Teyvat,911,93.827,15,0,6,4
Liyue,Teyvat,911,48.924,7,0,3,1
Monstad,Teyvat,912,23.189,7,1,4,1
Liyue,Teyvat,912,94.713,13,0,2,3
Monstad,Teyvat,913,56.914,13,3,3,0
Liyue,Teyvat,913,15.964,9,4,0,0
Monstad,Teyvat,914,13.928,8,2,7,1
Liyue,Teyvat,914,70.494,1,0,1,3
Monstad,Teyvat,915,68.796,17,3,5,2
Liyue,Teyvat,915,65.463,11,3,5,2
Monstad,Teyvat,916,96.478,15,1,5,1
Liyue,Teyvat,916,19.639,5,0,3,7
Monstad,Teyvat,917,53.295,6,0,2,0
Liyue,Teyvat,917,91.868,3,4,4,1
Monstad,Teyvat,918,29.208,13,4,5,4
Liyue,Teyvat,918,83.905,12,5,4,7
Monstad,Teyvat,919,50.786,10,1,4,2
Liyue,Teyvat,919,16.114,9,4,6,5
Monstad,Teyvat,920,86.156,5,3,1,6
Liyue,Teyvat,920,85.969,8,0,3,2
Monstad,Teyvat,921,58.723,17,2,1,5
Liyue,Teyvat,921,46.88,10,4,3,7
Monstad,Teyvat,922,49.292,14,4,1,3
Liyue,Teyvat,922,5.671,8,5,6,4
Monstad,Teyvat,923,82.823,19,4,4,1
Liyue,Teyvat,923,4.474,4,0,5,2
Monstad,Teyvat,924,85.024,14,2,6,2
Liyue,Teyvat,924,93.48,3,5,1,0
Monstad,Teyvat,925,84.111,13,4,5,4
Liyue,Teyvat,925,92.642,15,2,4,3
Monstad,Teyvat,926,95.399,2,1,7,2
Liyue,Teyvat,926,14.33,13,0,7,3
Monstad,Teyvat,927,72.538,11,5,2,6
Liyue,Teyvat,927,73.047,13,1,2,3
Monstad,Teyvat,928,79.71,1,5,0,4
Liyue,Teyvat,928,51.988,4,1,7,5
Monstad,Teyvat,929,33.755,15,0,4,0
Liyue,Teyvat,929,65.468,17,3,7,6
Monstad,Teyvat,930,14.816,9,5,4,4
Liyue,Teyvat,930,78.192,1,3,3,2
Monstad,Teyvat,931,80.347,6,2,1,7
Liyue,Teyvat,931,13.026,14,0,1,3
Monstad,Teyvat,932,55.592,19,5,5,0
Liyue,Teyvat,932,25.939,4,5,1,0
Monstad,Teyvat,933,84.956,0,1,1,6
Liyue,Teyvat,933,36.585,0,5,2,2
Monstad,Teyvat,934,57.449,18,0,3,1
Liyue,Teyvat,934,86.552,20,3,3,6
Monstad,Teyvat,935,14.029,10,5,5,2
Liyue,Teyvat,935,12.852,14,0,2,0
Monstad,Teyvat,936,76.692,10,3,3,3
Liyue,Teyvat,936,68.205,13,0,1,0
Monstad,Teyvat,937,78.477,4,2,6,1
Liyue,Teyvat,937,67.947,7,3,1,4
Monstad,Teyvat,938,97.352,20,5,0,3
Liyue,Teyvat,938,78.325,6,2,2,5
Monstad,Teyvat,939,32.022,1,1,3,5
Liyue,Teyvat,939,0.425,0,2,2,4
Monstad,Teyvat,940,54.897,20,5,7,0
Liyue,Teyvat,940,36.028,9,4,4,4
Monstad,Teyvat,941,41.811,13,1,4,2
Liyue,Teyvat,941,37.841,14,2,7,2
Monstad,Teyvat,942,76.349,19,2,3,6
Liyue,Teyvat,942,51.695,1,0,7,2
Monstad,Teyvat,943,54.712,3,5,2,6
Liyue,Teyvat,943,30.023,8,1,2,2
Monstad,Teyvat,944,82.594,5,2,3,1
Liyue,Teyvat,944,5.158,20,2,1,2
Monstad,Teyvat,945,92.784,16,0,5,5
Liyue,Teyvat,945,86.834,4,0,3,1
Monstad,Teyvat,946,0.421,3,0,7,1
Liyue,Teyvat,946,79.783,0,4,2,7
Monstad,Teyvat,947,64.843,7,2,2,3
Liyue,Teyvat,947,35.334,4,5,1,0
Monstad,Teyvat,948,69.852,12,3,2,4
Liyue,Teyvat,948,19.417,6,4,3,4
Monstad,Teyvat,949,96.183,12,4,1,7
Liyue,Teyvat,949,56.255,19,4,1,4
Monstad,Teyvat,950,19.388,11,5,2,1
Liyue,Teyvat,950,58.375,15,4,1,7
Monstad,Teyvat,951,58.76,1,4,2,4
Liyue,Teyvat,951,2.539,3,0,3,4
Monstad,Teyvat,952,72.734,7,4,1,6
Liyue,Teyvat,952,61.073,4,3,7,3
Monstad,Teyvat,953,33.023,17,2,4,4
Liyue,Teyvat,953,91.389,19,1,1,6
Monstad,Teyvat,954,66.385,20,0,6,1
Liyue,Teyvat,954,60.068,5,3,3,7
Monstad,Teyvat,955,39.321,13,1,3,3
Liyue,Teyvat,955,89.244,6,1,7,0
Monstad,Teyvat,956,2.631,10,3,4,0
Liyue,Teyvat,956,19.805,17,2,6,5
Monstad,Teyvat,957,6.105,2,0,5,4
Liyue,Teyvat,957,74.41,17,0,3,4
Monstad,Teyvat,958,72.585,3,3,2,4
Liyue,Teyvat,958,91.369,7,5,0,1
Monstad,Teyvat,959,61.89,14,5,3,6
Liyue,Teyvat,959,41.569,8,3,4,0
Monstad,Teyvat,960,44.617,17,1,1,2
Liyue,Teyvat,960,30.907,16,2,4,2
Monstad,Teyvat,961,8.944,14,4,7,3
Liyue,Teyvat,961,76.551,3,4,2,0
Monstad,Teyvat,962,5.509,2,1,7,2
Liyue,Teyvat,962,26.112,9,5,4,1
Monstad,Teyvat,963,12.19,17,3,6,4
Liyue,Teyvat,963,0.622,7,1,0,4
Monstad,Teyvat,964,77.682,10,2,5,0
Liyue,Teyvat,964,43.131,5,2,0,6
Monstad,Teyvat,965,72.032,3,0,0,3
Liyue,Teyvat,965,63.147,0,1,3,3
Monstad,Teyvat,966,76.05,2,4,6,5
Liyue,Teyvat,966,95.682,2,3,1,4
Monstad,Teyvat,967,43.851,9,1,2,2
Liyue,Teyvat,967,68.951,15,3,5,2
Monstad,Teyvat,968,19.044,6,3,1,1
Liyue,Teyvat,968,36.214,5,5,7,0
Monstad,Teyvat,969,45.151,7,5,4,2
Liyue,Teyvat,969,42.851,15,5,7,2
Monstad,Teyvat,970,17.281,6,5,5,5
Liyue,Teyvat,970,24.83,10,1,7,0
Monstad,Teyvat,971,45.23,2,2,0,3
Liyue,Teyvat,971,72.583,11,5,0,3
Monstad,Teyvat,972,55.397,9,5,5,0
Liyue,Teyvat,972,99.744,7,2,1,6
Monstad,Teyvat,973,99.306,11,0,0,3
Liyue,Teyvat,973,59.514,13,5,7,3
Monstad,Teyvat,974,12.665,20,5,5,3
Liyue,Teyvat,974,99.066,9,2,7,4
Monstad,Teyvat,975,86.102,11,5,7,2
Liyue,Teyvat,975,11.655,4,3,1,1
Monstad,Teyvat,976,52.092,9,0,4,7
Liyue,Teyvat,976,0.683,5,5,0,7
Monstad,Teyvat,977,31.589,18,2,1,3
Liyue,Teyvat,977,42.492,2,4,2,4
Monstad,Teyvat,978,72.054,18,1,1,3
Liyue,Teyvat,978,80.123,6,0,1,1
Monstad,Teyvat,979,46.347,12,1,6,7
Liyue,Teyvat,979,12.826,0,5,6,0
Monstad,Teyvat,980,66.332,17,4,6,5
Liyue,Teyvat,980,71.467,9,0,4,3
Monstad,Teyvat,981,97.301,9,4,0,6
Liyue,Teyvat,981,69.625,0,0,2,0
Monstad,Teyvat,982,59.352,3,5,5,1
Liyue,Teyvat,982,2.201,11,4,4,4
Monstad,Teyvat,983,69.86,13,1,0,3
Liyue,Teyvat,983,77.422,4,4,4,0
Monstad,Teyvat,984,53.994,4,0,1,7
Liyue,Teyvat,984,3.376,3,3,0,2
Monstad,Teyvat,985,1.646,0,1,7,3
Liyue,Teyvat,985,86.145,20,3,1,0
Monstad,Teyvat,986,97.036,1,5,0,6
Liyue,Teyvat,986,37.148,18,4,5,5
Monstad,Teyvat,987,23.713,7,3,1,3
Liyue,Teyvat,987,84.155,10,3,1,4
Monstad,Teyvat,988,3.444,20,3,0,2
Liyue,Teyvat,988,58.714,15,4,3,3
Monstad,Teyvat,989,47.657,15,1,0,6
Liyue,Teyvat,989,55.996,11,0,0,3
Monstad,Teyvat,990,46.264,16,4,3,5
Liyue,Teyvat,990,46.583,19,5,1,1
Monstad,Teyvat,991,18.088,3,1,7,4
Liyue,Teyvat,991,42.116,4,1,3,7
Monstad,Teyvat,992,54.386,14,4,2,3
Liyue,Teyvat,992,30.895,5,2,2,6
Monstad,Teyvat,993,70.685,17,1,3,4
Liyue,Teyvat,993,40.569,15,4,3,4
Monstad,Teyvat,994,40.328,15,0,5,7
Liyue,Teyvat,994,93.57,8,2,5,5
Monstad,Teyvat,995,45.412,5,2,2,2
Liyue,Teyvat,995,61.66,20,0,0,4
Monstad,Teyvat,996,42.922,13,4,3,0
Liyue,Teyvat,996,33.28,2,3,6,6
Monstad,Teyvat,997,32.24,5,5,0,7
Liyue,Teyvat,997,0.632,10,0,6,1
Monstad,Teyvat,998,18.029,8,1,0,3
Liyue,Teyvat,998,85.023,19,1,4,3
Monstad,Teyvat,999,68.584,9,4,7,6
Liyue,Teyvat,999,19.208,12,4,3,5
Monstad,Teyvat,1000,76.543,8,0,7,3
Liyue,Teyvat,1000,41.018,17,5,0,0
Monstad,Teyvat,1001,33.159,19,4,3,5
Liyue,Teyvat,1001,95.289,12,5,0,6
Monstad,Teyvat,1002,94.993,14,0,3,1
Liyue,Teyvat,1002,29.849,6,4,7,7
Monstad,Teyvat,1003,41.044,10,0,6,3
Liyue,Teyvat,1003,5.054,9,2,6,0
Monstad,Teyvat,1004,30.827,19,4,7,4
Liyue,Teyvat,1004,56.695,18,3,7,7
Monstad,Teyvat,1005,98.913,1,4,6,3
Liyue,Teyvat,1005,1.333,5,1,5,1
Monstad,Teyvat,1006,73.188,19,2,3,4
Liyue,Teyvat,1006,57.042,3,0,7,5
Monstad,Teyvat,1007,18.399,11,0,3,5
